price,listing_year,land_area_cents,built_up_sqft,bedrooms,bathrooms,parking,property_age,land_area_cents_capped,built_up_sqft_capped,bedrooms_capped,bathrooms_capped,property_age_capped,parking_capped,land_area_cents_missing,property_age_missing,built_up_sqft_missing,bedrooms_missing,log_price,n_amenities,amen_vehicle_parking_facility,amen_good_residential_area,amen_electricity_connection,amen_kitchen,amen_hall,amen_dining_room,amen_tar_road_frontage,amen_lorry_access,amen_calm_and_quiet_area,amen_living_room,amen_balcony,amen_kitchen_with_cupboard_works,amen_compound_wall_and_gate,amen_car_porch,amen_sitout,amen_work_area,amen_vitrified_tiles,amen_two_wheeler_access,amen_well_water,amen_3_phase_electricity_connection,amen_full_of_greenery,amen_common_bathroom,amen_water_authority_connection,amen_panoramic_view,amen_bus_route,amen_commercial_residential_purpose,amen_drawing_room,amen_square_plot,amen_posh_residential_area,amen_study_room,amen_24_hours_water_supply,amen_furnished,amen_rectangular_plot,amen_gated_colony,amen_wood_works,amen_marble_flooring,amen_main_road_frontage,amen_security,amen_store_room,amen_landscape_garden,amen_2_side_road,amen_lift_facility,amen_garden,amen_power_backup,amen_air_conditioning,amen_outside_toilet,amen_borewell_water_source,amen_2_way_entrance,amen_swimming_pool,locality_freq,dist_Ernakulam,dist_Idukki,dist_Kannur,dist_Kasargod,dist_Kollam,dist_Kottayam,dist_Kozhikode,dist_Malappuram,dist_Palakkad,dist_Pathanamthitta,dist_Thiruvananthapuram,dist_Thrissur,dist_Wayanad,type_commercial,type_house,type_land,type_other,type_villa
2700000.0,2019,0.0,1000.0,2.0,0.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,14.80876270134486,13,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001352657004830918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4500000.0,2019,22.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,15.319588176962746,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005797101449275362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2500000.0,2019,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14.731801689838349,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001352657004830918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7500000.0,2019,11.0,1700.0,3.0,0.0,0.0,11.0,0,0,0,0,0,0,1,1,0,0,15.830413711839864,9,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4500000.0,2019,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15.319588176962746,6,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0007729468599033816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1000000.0,2019,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,13.815511557963774,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001932367149758454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90000000.0,2019,18.0,4000.0,5.0,6.0,2.0,9.0,0,0,0,0,0,0,1,0,0,0,18.31532023940565,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0.0003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50000000.0,2019,18.0,4500.0,4.0,5.0,3.0,11.0,0,0,0,0,0,0,1,1,0,0,17.72753358339242,48,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.000966183574879227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4500000.0,2019,11.0,1775.0,2.0,0.0,0.0,11.0,0,0,0,0,0,0,1,1,1,0,15.319588176962746,10,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005797101449275362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3600000.0,2019,11.0,1250.0,3.0,3.0,1.0,11.0,0,0,0,0,0,0,1,1,0,0,15.096444681204078,14,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391304347826088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11000000.0,2019,11.0,2900.0,4.0,4.0,1.0,11.0,0,0,0,0,0,0,1,1,0,0,16.213405921671733,17,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001932367149758454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8500000.0,2019,11.0,2200.0,4.0,4.0,0.0,11.0,0,0,0,0,0,0,1,1,0,0,15.955576839107596,17,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005797101449275362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5000000.0,2019,11.0,1800.0,4.0,4.0,3.0,11.0,0,0,0,0,0,0,1,1,0,0,15.424948670398354,18,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4200000.0,2019,11.0,1350.0,3.0,2.0,0.0,11.0,0,0,0,0,0,0,1,1,0,0,15.250595321348806,19,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.001932367149758454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10000000.0,2019,25.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16.118095750958314,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000966183574879227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52600000.0,2019,18.0,4100.0,4.0,4.0,0.0,11.0,0,0,0,0,0,0,1,1,0,1,17.778226696719344,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5500000.0,2019,18.0,1700.0,3.0,0.0,0.0,11.0,0,0,0,0,0,0,1,1,0,0,15.520258832020865,14,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11000000.0,2019,0.0,2400.0,4.0,3.0,2.0,10.0,0,0,0,0,0,0,0,1,0,0,16.213405921671733,15,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011594202898550724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4200000.0,2019,11.0,1000.0,2.0,0.0,0.0,11.0,0,0,0,0,0,0,1,1,0,0,15.250595321348806,10,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011594202898550724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9000000.0,2019,11.0,2500.0,3.0,3.5,0.0,11.0,0,0,0,0,0,0,1,1,0,1,16.012735246411598,6,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00502415458937198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11000000.0,2019,25.0,1500.0,0.0,0.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,16.213405921671733,14,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.003285024154589372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9100000.0,2019,26.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16.02378508137718,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001932367149758454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13500000.0,2019,11.0,3000.0,4.0,0.0,0.0,11.0,0,0,0,0,0,0,1,1,0,0,16.41820031748273,11,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001352657004830918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5500000.0,2019,11.0,1300.0,3.0,3.0,0.0,11.0,0,0,0,0,0,0,1,1,0,0,15.520258832020865,8,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005797101449275362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2200000.0,2019,0.0,523.0,1.0,1.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,14.603968372873895,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000000.0,2019,11.0,1900.0,3.0,4.0,1.0,11.0,0,0,0,0,0,0,1,0,0,0,16.52356082573315,20,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0005797101449275362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26500000.0,2019,11.0,3000.0,6.0,6.0,2.0,11.0,0,0,0,1,0,0,1,0,0,0,17.0926553286923,46,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0.0007729468599033816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11500000.0,2019,11.0,2500.0,3.0,3.0,2.0,11.0,0,0,0,0,0,0,1,0,0,0,16.257857680289998,9,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0007729468599033816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4500000.0,2019,11.0,1100.0,3.0,3.0,1.0,11.0,0,0,0,0,0,0,1,0,0,0,15.319588176962746,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502415458937198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5000000.0,2019,11.0,1300.0,3.0,4.0,1.0,18.0,0,0,0,0,0,0,1,0,0,0,15.424948670398354,11,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0001932367149758454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8000000.0,2019,11.0,2400.0,4.0,4.0,1.0,11.0,0,0,0,0,0,0,1,1,0,0,15.894952224644102,9,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391304347826088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4800000.0,2019,11.0,1600.0,3.0,4.0,2.0,11.0,0,0,0,0,0,0,1,1,0,0,15.38412668421143,11,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001352657004830918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30000000.0,2019,150.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,17.216707972959764,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003285024154589372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7200000.0,2019,18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15.789591722875162,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007729468599033816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000000.0,2019,14.0,17320.000000000073,4.5,3.5,10.019999999999982,7.0,0,1,0,0,0,1,1,0,0,1,18.197537205138154,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.000966183574879227,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9600000.0,2019,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16.077273760604726,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005797101449275362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7000000.0,2019,11.0,2500.0,4.0,5.0,2.0,15.0,0,0,0,0,0,0,1,0,0,0,15.76142084987672,15,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0007729468599033816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6000000.0,2019,11.0,1680.0,3.0,4.0,2.0,11.0,0,0,0,0,0,0,1,1,0,0,15.607270193858982,17,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.001352657004830918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4700000.0,2019,0.0,1250.0,3.0,2.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,15.363073279446223,15,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2500000.0,2019,11.0,950.0,3.0,3.5,0.0,11.0,0,0,0,0,0,0,1,1,0,1,14.731801689838349,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3500000.0,2019,11.0,1775.0,2.0,0.0,0.0,11.0,0,0,0,0,0,0,1,1,1,0,15.068273812173887,7,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2500000.0,2019,0.0,1105.0,2.0,0.0,0.0,10.0,0,0,0,0,0,0,0,1,1,0,14.731801689838349,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001352657004830918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2500000.0,2018,0.0,900.0,2.0,2.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,14.731801689838349,27,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4500000.0,2018,11.0,1400.0,3.0,0.0,0.0,11.0,0,0,0,0,0,0,1,1,0,0,15.319588176962746,6,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007729468599033816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11000000.0,2018,11.0,2750.0,5.0,0.0,0.0,11.0,0,0,0,0,0,0,1,1,0,0,16.213405921671733,5,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007729468599033816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4000000.0,2018,11.0,942.0,2.0,2.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,15.201805169084134,20,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5300000.0,2018,10.0,1775.0,3.0,3.5,0.0,11.0,0,0,0,0,0,0,0,1,1,1,15.483217567201578,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005797101449275362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4300000.0,2018,18.0,1100.0,3.0,3.0,1.0,4.0,0,0,0,0,0,0,1,0,0,0,15.274125813221904,24,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00502415458937198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6000000.0,2018,11.0,1750.0,2.0,3.0,1.0,11.0,0,0,0,0,0,0,1,1,0,0,15.607270193858982,33,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0.0003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
205000.0,2018,11.0,1775.0,3.0,3.5,0.0,11.0,0,0,0,0,0,0,1,1,1,1,12.230770136157428,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6500000.0,2018,0.0,1407.0,2.0,2.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,15.687312888712007,29,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0007729468599033816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6500000.0,2018,110.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,15.687312888712007,25,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.0001932367149758454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14000000.0,2018,11.0,2600.0,3.0,4.0,1.0,11.0,0,0,0,0,0,0,1,1,0,0,16.454567959008102,38,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.0011594202898550724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6500000.0,2018,11.0,1350.0,3.0,2.0,1.0,11.0,0,0,0,0,0,0,1,1,0,0,15.687312888712007,31,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0017391304347826088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7500000.0,2018,22.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,15.830413711839864,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000966183574879227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2100000.0,2018,0.0,525.0,1.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,14.557448378884015,22,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6500000.0,2018,0.0,1340.0,3.0,3.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,15.687312888712007,22,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000000.0,2018,11.0,2200.0,4.0,4.0,2.0,11.0,0,0,0,0,0,0,1,1,0,0,15.894952224644102,11,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4000000.0,2018,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15.201805169084134,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007729468599033816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14500000.0,2018,11.0,1000.0,2.0,2.0,1.0,11.0,0,0,0,0,0,0,1,1,0,0,16.489659276356317,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15000000.0,2018,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16.52356082573315,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003864734299516908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13000000.0,2018,14.0,9825.0,4.5,3.5,0.0,13.5,0,0,0,0,0,0,1,1,1,1,16.380459992348886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005797101449275362,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3500000.0,2018,0.0,907.0,2.0,2.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,15.068273812173887,14,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0001932367149758454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
